row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,order_year
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,united states,Charlotte,North Carolina,28205,south,TEC-AC-10003499,technology,accessories,memorex mini travel drive 8 gb usb 2.0 flash drive,74.112,8,0.2,17.6016,0.23750000000000004,2017
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,united states,Charlotte,North Carolina,28205,south,TEC-PH-10002844,technology,phones,speck products candyshell flip case,27.992,1,0.2,2.0994,0.075,2017
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,united states,Charlotte,North Carolina,28205,south,OFF-AR-10000390,office supplies,art,newell chalk holder,3.304,1,0.2,1.0738,0.32500000000000007,2017
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,united states,Orland Park,Illinois,60462,central,TEC-AC-10000844,technology,accessories,logitech gaming g510s - keyboard,339.96,5,0.2,67.992,0.20000000000000004,2015
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,united states,New York City,New York,10035,east,FUR-FU-10001934,furniture,furnishings,magnifier swing arm lamp,41.96,2,0.0,10.9096,0.25999999999999995,2017
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,united states,Urbandale,Iowa,50322,central,OFF-AR-10000380,office supplies,art,"hunt powerhouse electric pencil sharpener, blue",75.96,2,0.0,22.788,0.30000000000000004,2016
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,united states,Urbandale,Iowa,50322,central,OFF-BI-10003981,office supplies,binders,"avery durable plastic 1"" binders",27.24,6,0.0,13.3476,0.49000000000000005,2016
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,united states,Columbus,Ohio,43229,east,OFF-FA-10000621,office supplies,fasteners,"oic colored binder clips, assorted sizes",40.096,14,0.2,14.5348,0.36250000000000004,2014
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,united states,Columbus,Ohio,43229,east,OFF-EN-10002600,office supplies,envelopes,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,0.35,2014
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,united states,Columbus,Ohio,43229,east,OFF-PA-10004965,office supplies,paper,xerox 1921,23.976,3,0.2,7.4925,0.3125,2014
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,united states,Columbus,Ohio,43229,east,OFF-EN-10002504,office supplies,envelopes,"tyvek  top-opening peel & seel envelopes, plain white",130.464,6,0.2,44.0316,0.33749999999999997,2014
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,united states,Seattle,Washington,98103,west,FUR-TA-10001768,furniture,tables,hon racetrack conference tables,787.53,3,0.0,165.3813,0.21000000000000002,2015
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,united states,Bristol,Tennessee,37620,south,OFF-BI-10003650,office supplies,binders,gbc docubind 300 electric binding machine,157.794,1,0.7,-115.7156,-0.7333333333333333,2015
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,united states,Wilmington,Delaware,19805,east,FUR-FU-10002157,furniture,furnishings,artistic insta-plaque,47.04,3,0.0,18.3456,0.39,2016
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,united states,Wilmington,Delaware,19805,east,OFF-BI-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,30.84,4,0.0,13.878,0.45,2016
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,united states,Wilmington,Delaware,19805,east,OFF-ST-10000777,office supplies,storage,"companion letter/legal file, black",226.56,6,0.0,63.4368,0.27999999999999997,2016
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,united states,Wilmington,Delaware,19805,east,OFF-EN-10002500,office supplies,envelopes,globe weis peel & seel first class envelopes,115.02,9,0.0,51.759,0.45,2016
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,united states,Wilmington,Delaware,19805,east,TEC-PH-10003875,technology,phones,kld oscar ii style snap-on ultra thin side flip synthetic leather cover case for htc one htc m7,68.04,7,0.0,19.7316,0.29,2016
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,united states,Houston,Texas,77041,central,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,600.558,3,0.3,-8.5794,-0.014285714285714285,2014
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,united states,Bloomington,Illinois,61701,central,FUR-TA-10004534,furniture,tables,bevis 44 x 96 conference tables,617.7,6,0.5,-407.682,-0.66,2014
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,united states,Phoenix,Arizona,85023,west,OFF-BI-10003274,office supplies,binders,"avery durable slant ring binders, no labels",2.388,2,0.7,-1.8308,-0.7666666666666667,2017
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,united states,Phoenix,Arizona,85023,west,OFF-ST-10002974,office supplies,storage,"trav-l-file heavy-duty shuttle ii, black",243.992,7,0.2,30.499,0.125,2017
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,united states,Los Angeles,California,90004,west,FUR-CH-10001146,furniture,chairs,"global task chair, black",81.424,2,0.2,-9.1602,-0.11249999999999999,2016
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,united states,Los Angeles,California,90004,west,FUR-FU-10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,238.56,3,0.0,26.2416,0.10999999999999999,2016
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,united states,Columbus,Ohio,43229,east,TEC-PH-10002293,technology,phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,59.97,5,0.4,-11.994,-0.2,2017
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,united states,Columbus,Ohio,43229,east,OFF-PA-10002377,office supplies,paper,xerox 1916,78.304,2,0.2,29.364,0.375,2017
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,united states,Columbus,Ohio,43229,east,OFF-FA-10002780,office supplies,fasteners,staples,21.456,9,0.2,6.9732,0.325,2017
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,united states,Roseville,California,95661,west,OFF-PA-10001804,office supplies,paper,xerox 195,20.04,3,0.0,9.6192,0.48,2016
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,united states,Roseville,California,95661,west,OFF-PA-10001736,office supplies,paper,xerox 1880,35.44,1,0.0,16.6568,0.47000000000000003,2016
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,united states,Roseville,California,95661,west,OFF-AR-10001149,office supplies,art,"sanford colorific colored pencils, 12/box",11.52,4,0.0,3.456,0.3,2016
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,united states,Roseville,California,95661,west,OFF-FA-10002988,office supplies,fasteners,ideal clamps,4.02,2,0.0,1.9698,0.49000000000000005,2016
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,united states,Roseville,California,95661,west,OFF-BI-10004781,office supplies,binders,gbc wire binding strips,76.176,3,0.2,26.6616,0.35,2016
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,united states,Roseville,California,95661,west,OFF-SU-10001218,office supplies,supplies,fiskars softgrip scissors,65.88,6,0.0,18.4464,0.28,2016
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,united states,Roseville,California,95661,west,FUR-FU-10001706,furniture,furnishings,longer-life soft white bulbs,43.12,14,0.0,20.6976,0.48000000000000004,2016
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,united states,Philadelphia,Pennsylvania,19140,east,FUR-FU-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",82.8,2,0.2,10.35,0.125,2016
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,united states,San Francisco,California,94122,west,OFF-AR-10000940,office supplies,art,newell 343,8.82,3,0.0,2.3814,0.27,2017
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,united states,San Francisco,California,94122,west,OFF-EN-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86,3,0.0,5.1042,0.47,2017
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,united states,San Francisco,California,94122,west,OFF-PA-10004327,office supplies,paper,xerox 1911,143.7,3,0.0,68.976,0.48000000000000004,2017
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,united states,Independence,Missouri,64055,central,OFF-AP-10001058,office supplies,appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43,3,0.0,218.2518,0.26,2017
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,united states,Pasadena,California,91104,west,OFF-ST-10003656,office supplies,storage,safco industrial wire shelving,671.93,7,0.0,20.1579,0.030000000000000006,2015
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,united states,Newark,Ohio,43055,east,FUR-FU-10000521,furniture,furnishings,"seth thomas 14"" putty-colored wall clock",93.888,4,0.2,12.9096,0.13749999999999998,2014
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,united states,Franklin,Wisconsin,53132,central,TEC-PH-10000215,technology,phones,plantronics cordless phone headset with in-line volume - m214c,384.45,11,0.0,103.8015,0.27,2016
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,united states,Franklin,Wisconsin,53132,central,TEC-PH-10001448,technology,phones,anker astro 15000mah usb portable charger,149.97,3,0.0,5.9988,0.04,2016
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,united states,Franklin,Wisconsin,53132,central,FUR-CH-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1951.84,8,0.0,585.552,0.30000000000000004,2016
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,united states,Franklin,Wisconsin,53132,central,OFF-BI-10002735,office supplies,binders,gbc prestige therm-a-bind covers,171.55,5,0.0,80.6285,0.47,2016
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,united states,Scottsdale,Arizona,85254,west,OFF-AP-10000326,office supplies,appliances,belkin 7 outlet surgemaster surge protector with phone protection,157.92,5,0.2,17.766,0.1125,2016
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,united states,Scottsdale,Arizona,85254,west,TEC-PH-10001254,technology,phones,jabra biz 2300 duo qd duo corded headset,203.184,2,0.2,15.2388,0.075,2016
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,united states,San Jose,California,95123,west,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,58.38,7,0.0,26.271,0.45,2015
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,united states,San Jose,California,95123,west,OFF-PA-10002254,office supplies,paper,xerox 1883,105.52,4,0.0,48.5392,0.46,2015
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,united states,San Jose,California,95123,west,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",80.88,6,0.0,21.0288,0.26,2015
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,united states,Seattle,Washington,98105,west,OFF-AR-10001547,office supplies,art,newell 311,6.63,3,0.0,1.7901,0.27,2015
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Dave Brooks,Consumer,united states,Seattle,Washington,98115,west,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,457.568,2,0.2,51.4764,0.1125,2014
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,united states,Edmond,Oklahoma,73034,central,OFF-LA-10002475,office supplies,labels,avery 519,14.62,2,0.0,6.8714,0.47000000000000003,2016
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,united states,Edmond,Oklahoma,73034,central,TEC-PH-10004536,technology,phones,avaya 5420 digital phone,944.93,7,0.0,236.2325,0.25,2016
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Ted Trevino,Consumer,united states,Los Angeles,California,90045,west,OFF-PA-10002751,office supplies,paper,xerox 1920,5.98,1,0.0,2.691,0.44999999999999996,2016
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,united states,Philadelphia,Pennsylvania,19134,east,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,54.384,2,0.2,1.3596,0.024999999999999998,2015
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,united states,Carlsbad,New Mexico,88220,west,OFF-EN-10001990,office supplies,envelopes,staple envelope,28.4,5,0.0,13.348,0.47000000000000003,2016
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,united states,Seattle,Washington,98115,west,OFF-BI-10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68,2,0.2,9.688,0.35000000000000003,2016
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,San Antonio,Texas,78207,central,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,9.936,3,0.2,2.7324,0.275,2014
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,San Antonio,Texas,78207,central,TEC-MA-10000822,technology,machines,lexmark mx611dhe monochrome laser printer,8159.952,8,0.4,-1359.992,-0.16666666666666666,2014
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,San Antonio,Texas,78207,central,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,275.928,3,0.2,-58.6347,-0.21250000000000002,2014
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,San Antonio,Texas,78207,central,FUR-CH-10004287,furniture,chairs,safco arco folding chair,1740.06,9,0.3,-24.858,-0.014285714285714287,2014
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,San Antonio,Texas,78207,central,OFF-AR-10002656,office supplies,art,sanford liquid accent highlighters,32.064,6,0.2,6.8136,0.2125,2014
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,San Antonio,Texas,78207,central,OFF-AP-10002518,office supplies,appliances,kensington 7 outlet masterpiece power center,177.98,5,0.8,-453.849,-2.5500000000000003,2014
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,San Antonio,Texas,78207,central,TEC-PH-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,143.976,3,0.2,8.9985,0.0625,2014
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,united states,Los Angeles,California,90004,west,OFF-PA-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6 x 11",20.94,3,0.0,9.8418,0.4699999999999999,2014
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,united states,Los Angeles,California,90004,west,OFF-PA-10001144,office supplies,paper,xerox 1913,110.96,2,0.0,53.2608,0.48000000000000004,2014
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,united states,Los Angeles,California,90004,west,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",340.144,7,0.2,21.259,0.0625,2014
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,united states,Chicago,Illinois,60623,central,OFF-AP-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448,2,0.8,-131.12,-2.5,2014
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,united states,Chicago,Illinois,60623,central,OFF-LA-10003148,office supplies,labels,avery 51,20.16,4,0.2,6.552,0.32499999999999996,2014
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,united states,Houston,Texas,77036,central,OFF-AP-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264,4,0.8,-243.16,-2.5,2017
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,united states,Newark,Ohio,43055,east,FUR-CH-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",396.802,7,0.3,-11.3372,-0.028571428571428567,2015
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,united states,Newark,Ohio,43055,east,OFF-SU-10002189,office supplies,supplies,acme rosewood handle letter opener,15.88,5,0.2,-3.7715,-0.2375,2015
